Time_step,gnss_dr_lat,gnss_dr_long,vrtk_lat,vrtk_long,gt_lat,gt_long,vrtk_plus_code
605,37.37746367,126.6674707,37.3771452,126.6672025,37.3771472,126.6672045,8Q989MG8+JXG3
606,37.37745967,126.667476,37.37715182,126.6672037,37.37715342,126.6672053,8Q989MG8+JXG8
607,37.37744383,126.6674852,37.37715835,126.6672054,37.37715955,126.6672066,8Q989MG8+JXGG
608,37.37740983,126.6674878,37.37716528,126.6672077,37.37716608,126.6672085,8Q989MG8+JXGQ
609,37.3773785,126.6675023,37.37717133,126.6672114,37.37717173,126.6672118,8Q989MG8+JXGX
610,37.37735483,126.6675218,37.37717612,126.6672173,37.37717612,126.6672173,8Q989MG8+JXQ2
611,37.377333,126.6675318,37.37717946,126.6672246,37.37717986,126.667225,8Q989MG8+JXQ6
612,37.37731117,126.6675382,37.37718088,126.6672326,37.37718168,126.6672334,8Q989MG8+JXQF
613,37.37728533,126.6675493,37.3771812,126.667241,37.3771824,126.6672422,8Q989MG8+JXQM
614,37.37725933,126.667559,37.37718085,126.6672497,37.37718245,126.6672513,8Q989MG8+JXQW
615,37.37724383,126.667566,37.37717931,126.6672569,37.37718131,126.6672589,8Q989MG8+JXX4
616,37.37722983,126.6675803,37.37717732,126.6672647,37.37717972,126.6672671,8Q989MG8+JXX5
617,37.37721783,126.667594,37.37717472,126.667273,37.37717752,126.6672758,8Q989MG9+J2R6
618,37.3772,126.667591,37.37717131,126.6672808,37.37717451,126.667284,8Q989MG9+J2RC
619,37.37719517,126.6675875,37.377167,126.6672884,37.3771706,126.667292,8Q989MG9+J2RM
620,37.37718383,126.6675795,37.37716223,126.6672941,37.37716623,126.6672981,8Q989MG9+J2RV
621,37.37717383,126.6675777,37.37715657,126.6672979,37.37716097,126.6673023,8Q989MG9+M224
622,37.37716333,126.6675692,37.37715042,126.6673016,37.37715522,126.6673064,8Q989MG9+M228
623,37.37714983,126.6675578,37.37714409,126.6673051,37.37714929,126.6673103,8Q989MG9+M22H
624,37.37713967,126.6675545,37.37713677,126.667308,37.37714237,126.6673136,8Q989MG9+M22Q
625,37.37712883,126.6675443,37.37712984,126.6673101,37.37713584,126.6673161,8Q989MG9+M23R
626,37.37711783,126.6675387,37.377123,126.6673116,37.3771294,126.667318,8Q989MG9+M273
627,37.37710283,126.6675213,37.37711609,126.6673126,37.37712289,126.6673194,8Q989MG9+M277
628,37.37707633,126.6674965,37.37710925,126.6673134,37.37711645,126.6673206,8Q989MG9+M278
629,37.37704733,126.6674633,37.3771021,126.6673142,37.3771097,126.6673218,8Q989MG9+M27H
630,37.37701717,126.6674428,37.37709482,126.6673148,37.37710282,126.6673228,8Q989MG9+M28C
631,37.3770125,126.6674262,37.37708738,126.667315,37.37709578,126.6673234,8Q989MG9+M28M
632,37.37700467,126.6674082,37.37708039,126.6673147,37.37708919,126.6673235,8Q989MG9+M28W
633,37.37699683,126.6673893,37.37707335,126.6673142,37.37708255,126.6673234,8Q989MG9+M28X
634,37.37698883,126.6673555,37.37706606,126.6673137,37.37707566,126.6673233,8Q989MG9+M2H2
635,37.37697333,126.667322,37.37705872,126.6673133,37.37706872,126.6673233,8Q989MG9+M2H2
636,37.37697183,126.6672927,37.37705217,126.6673116,37.37706257,126.667322,8Q989MG9+M2H7
637,37.3769695,126.6672602,37.37704764,126.667309,37.37705844,126.6673198,8Q989MG9+M2H8
638,37.37696967,126.6672402,37.37704438,126.6673057,37.37705558,126.6673169,8Q989MG9+M2HH
639,37.37697133,126.6672142,37.37704006,126.6673008,37.37705166,126.6673124,8Q989MG9+M3CC
640,37.37696467,126.6671852,37.37703591,126.6672961,37.37704791,126.6673081,8Q989MG9+M3CM
641,37.37695933,126.6671633,37.37703188,126.6672912,37.37704428,126.6673036,8Q989MG9+M3CP
642,37.3769605,126.6671387,37.37702973,126.6672856,37.37704253,126.6672984,8Q989MG9+M3CX
643,37.37696417,126.667117,37.37702916,126.6672797,37.37704236,126.6672929,8Q989MG9+M3M2
644,37.376976,126.6670948,37.37703021,126.6672741,37.37704381,126.6672877,8Q989MG9+M3M3
645,37.37698817,126.6670792,,,37.37699257,126.6670836,8Q989MG9+M3M8
646,37.37700133,126.6670592,,,37.37700613,126.667064,8Q989MG9+M3MH
647,37.377013,126.667039,,,37.3770182,126.6670442,8Q989MG9+M3MQ
648,37.37702517,126.6670203,,,37.37703077,126.6670259,8Q989MG9+M3PR
649,37.377036,126.6670035,,,37.377042,126.6670095,8Q989MG9+M3W2
650,37.377044,126.6669873,,,37.3770504,126.6669937,8Q989MG9+M3W6
651,37.37704917,126.6669698,,,37.37705597,126.6669766,8Q989MG9+M3WM
652,37.37705667,126.6669558,,,37.37706387,126.666963,8Q989MG9+M3WV
653,37.37706133,126.6669372,,,37.37706893,126.6669448,8Q989MG9+P343
654,37.377059,126.6669162,,,37.377067,126.6669242,8Q989MG9+P34F
655,37.37705367,126.666897,,,37.37706207,126.6669054,8Q989MG9+P34M
656,37.377048,126.6668773,,,37.3770568,126.6668861,8Q989MG9+P34V
657,37.37704267,126.6668582,,,37.37705187,126.6668674,8Q989MG9+P387
658,37.37703833,126.6668452,,,37.37704793,126.6668548,8Q989MG9+P38F
659,37.3770355,126.666832,,,37.3770455,126.666842,8Q989MG9+P38M
660,37.37703267,126.6668203,,,37.37704307,126.6668307,8Q989MG9+P3G3
661,37.3770295,126.6668083,,,37.3770403,126.6668191,8Q989MG9+P3G7
662,37.3770255,126.6667938,,,37.3770367,126.666805,8Q989MG9+P3GG
663,37.37702217,126.6667792,,,37.37703377,126.6667908,8Q989MG9+P3GW
664,37.37702017,126.6667657,,,37.37703217,126.6667777,8Q989MG9+P3P5
665,37.37701767,126.6667512,,,37.37703007,126.6667636,8Q989MG9+P3P9
666,37.3770135,126.666738,,,37.3770263,126.6667508,8Q989MG9+P3QC
667,37.37700783,126.666727,,,37.37702103,126.6667402,8Q989MG9+P3QM
668,37.3770015,126.6667165,,,37.3770151,126.6667301,8Q989MG9+P3QW
669,37.376994,126.6667077,,,37.377008,126.6667217,8Q989MG9+P3QW
670,37.3769875,126.6666995,,,37.3770019,126.6667139,8Q989MG9+P3X5
671,37.376979,126.6666895,,,37.3769938,126.6667043,8Q989MG9+P4R6
672,37.376971,126.6666798,,,37.3769862,126.666695,8Q989MG9+P4RF
673,37.37696283,126.6666707,,,37.37697843,126.6666863,8Q989MG9+P4RP
674,37.37695617,126.6666623,,,37.37697217,126.6666783,8Q989MG9+P4RQ
675,37.37694883,126.6666522,,,37.37696523,126.6666686,8Q989MG9+P4RX
676,37.37694283,126.6666418,,,37.37695963,126.6666586,8Q989MG9+Q432
677,37.37693667,126.6666307,,,37.37695387,126.6666479,8Q989MG9+Q433
678,37.37693033,126.6666192,,,37.37694793,126.6666368,8Q989MG9+Q438
679,37.37692467,126.6666077,,,37.37694267,126.6666257,8Q989MG9+Q439
680,37.37691767,126.6665957,,,37.37693607,126.6666141,8Q989MG9+Q44C
681,37.37691133,126.6665842,,,37.37693013,126.666603,8Q989MG8+GWC2
682,37.37690567,126.666573,,,37.37692487,126.6665922,8Q989MG8+GWC2
683,37.3769,126.6665628,,,37.3769196,126.6665824,8Q989MG8+GWC2
684,37.376894,126.6665525,,,37.376914,126.6665725,8Q989MG8+GWC6
685,37.37688783,126.6665428,,,37.37690743,126.6665624,8Q989MG8+GWCC
686,37.37688017,126.6665343,,,37.37689937,126.6665535,8Q989MG8+GWCF
687,37.37687283,126.6665255,,,37.37689163,126.6665443,8Q989MG8+GWCM
688,37.37686567,126.6665147,,,37.37688407,126.6665331,8Q989MG8+GWCM
689,37.376858,126.6665057,,,37.376876,126.6665237,8Q989MG8+GWCW
690,37.37685033,126.6664963,,,37.37686793,126.6665139,8Q989MG8+GWJ4
691,37.376844,126.6664857,,,37.3768612,126.6665029,8Q989MG8+GWJ8
692,37.37683733,126.6664757,,,37.37685413,126.6664925,8Q989MG8+GWJH
693,37.3768295,126.666466,,,37.3768459,126.6664824,8Q989MG8+GWJH
694,37.37682117,126.6664572,,,37.37683717,126.6664732,8Q989MG8+GWJQ
695,37.37681283,126.666448,,,37.37682843,126.6664636,8Q989MG8+GWMR
696,37.37680483,126.6664387,,,37.37682003,126.6664539,8Q989MG8+GWMR
697,37.37679667,126.6664292,,,37.37681147,126.666444,8Q989MG8+GWV2
698,37.37678917,126.6664188,,,37.37680357,126.6664332,8Q989MG8+GWV7
699,37.376782,126.6664077,,,37.376796,126.6664217,8Q989MG8+GWVF
700,37.37677483,126.6663987,,,37.37678843,126.6664123,8Q989MG8+GWVG
701,37.37676767,126.6663915,,,37.37678087,126.6664047,8Q989MG8+GWVP
702,37.37675983,126.6663847,,,37.37677263,126.6663975,8Q989MG8+GWVW
703,37.37675233,126.6663783,,,37.37676473,126.6663907,8Q989MG8+HW35
704,37.37674483,126.666371,,,37.37675683,126.666383,8Q989MG8+HW35
705,37.37673767,126.6663633,,,37.37674927,126.6663749,8Q989MG8+HW46
706,37.376731,126.6663545,,,37.3767422,126.6663657,8Q989MG8+HW4C
707,37.376724,126.6663475,,,37.3767348,126.6663583,8Q989MG8+HW4M
708,37.376718,126.6663397,,,37.3767284,126.6663501,8Q989MG8+HW4V
709,37.37671183,126.666331,,,37.37672183,126.666341,8Q989MG8+HW4W
710,37.37670583,126.6663218,,,37.37671543,126.6663314,8Q989MG8+HW84
711,37.3767,126.6663112,,,37.3767092,126.6663204,8Q989MG8+HW89
712,37.37669367,126.666301,,,37.37670247,126.6663098,8Q989MG8+HW8H
713,37.37668717,126.666292,,,37.37669557,126.6663004,8Q989MG8+HW9J
714,37.37668067,126.6662842,,,37.37668867,126.6662922,8Q989MG8+HW9R
715,37.37667417,126.6662763,,,37.37668177,126.6662839,8Q989MG8+HWH3
716,37.37666883,126.6662682,,,37.37667603,126.6662754,8Q989MG8+HWH3
717,37.376663,126.66626,,,37.3766698,126.6662668,8Q989MG8+HWH8
718,37.37665717,126.6662528,,,37.37666357,126.6662592,8Q989MG8+HWHG
719,37.37665283,126.6662467,,,37.37665883,126.6662527,8Q989MG8+HWHQ
720,37.37664933,126.6662413,,,37.37665493,126.6662469,8Q989MG8+HWHX
721,37.37664817,126.6662375,,,37.37665337,126.6662427,8Q989MG8+HXJ2
